text,label
 WATCH: CVS Employees Hide In Back Room And Call Cops After Black Man Tries To Buy Cheese,fake
 UNCOVERED: Ivanka’s Response to Father’s Remarks About Wanting To Bang Her,fake
 WATCH: Wolf Blitzer Makes Republican Throw Temper Tantrum Over Trump’s Nazi Problem,fake
 WATCH: Texas Judge Orders Newly Sworn-In Citizens To Accept Trump Or Leave The Country,fake
" Trump ERUPTS At Secret Meeting With The Press, Transition In Chaos (TWEETS)",fake
 REPORT: Melania And Barron Trump Will Not Be Moving Into The White House,fake
 WATCH: Don Lemon CRUSHES Trump Supporter For Claiming That Mike Pence Loves Gay People,fake
 WATCH: Teacher RIPS Microphone From Young Autistic Student Trying Spread Thanksgiving Cheer,fake
 Democrats Still Have A Chance To Yank The Senate Out From Under The GOP – Here’s How,fake
 Actor Michael Shannon’s Post-Election Anger Over Trump Victory Is EPIC,fake
 Trump Could FLEECE The Secret Service For MILLIONS During His Term,fake
 Chomsky: Electing Trump Gave ‘Total Control’ To The ‘Most Dangerous Organization In World History’,fake
" Trump Supporters Didn’t Vote Because Of The Economy; It Was Racism, And Here’s PROOF",fake
 One HUGE Way Liberals Are Already Fighting Back Against Trump,fake
 WATCH: This Irish Senator BLASTS His Government For Playing Nice With Fascist Trump,fake
" After Loss, Democratic Senate Candidate Writes Statement That EVERY SINGLE Progressive Should See",fake
 SICK: KKK Holding Trump Victory Parade,fake
" As Votes For Trump Went Up, Canada’s Immigration Site Went Down — HARD",fake
 Trump Gets HILARIOUSLY Mocked For Looking Over His Wife’s Shoulder While She Voted,fake
 MSNBC Host Actually CHOKES While Saying Giuliani Could Be Attorney General (VIDEO),fake
 REPORT: Aides Take Away Donald Trump’s Twitter Account,fake
" Trump, GOP Facing CATACLYSMIC Disaster In Nevada, Early Vote Tallies Show",fake
 Woman Raped By Trump At 13 May Have Been Terrorized Into Dropping Suit,fake
 Mike Huckabee Just Tried To Compliment Trump And COMPLETELY F***ed It Up (TWEETS),fake
 Senator Asks DOJ To Step In After White Supremacists Vow To Engage In Poll Watching,fake
 Trump-Loving Oklahoma GOP Rep. Busted Calling For Hillary Clinton’s Murder (SCREENSHOTS),fake
" Bill Clinton LOSES IT, Goes Off On Heckler Insulting Obamacare (VIDEO)",fake
 Kellyanne Conway Laughs Off Trump’s Pending Child Rape Case Because Hillary Sent Some Emails (VIDEO),fake
 Military Expert Vows To Take Trump Up On His Challenge,fake
 WATCH: CNN Host Calls Out Trump Supporter For Urging People To Grab Their Guns If Trump Loses,fake
 Uncovered Video: Trump Makes CREEPIEST Comments Yet About His Daughter (VIDEO),fake
" Helen Mirren BURNS Donald Trump At Women’s Event, And It’s AWESOME",fake
 WATCH: Texas Judge Leaves Republican Party In EPIC Video Ripping Trump And GOP,fake
" Top Lawyers Go After Trump, Offer To Defend His Accusers FOR FREE (TWEETS)",fake
 Eric Trump Just Got PUNKED By Latina Sisters Wearing ‘Trump’ Shirts Written In Spanish (IMAGES),fake
" Trump Supporters Declare WAR On Paul Ryan, And Republicans Only Have Themselves To Blame",fake
 Former RNC Chair Michael Steele Refuses To Vote For Donald Trump,fake
 America’s Most Corrupt Sheriff Set To Lose Re-Election Bid In A LANDSLIDE,fake
 Ivanka Just Threw Her Father Under The Campaign Bus: ‘I’m NOT A Surrogate’ (VIDEO),fake
 WATCH: Kathy Griffin PERFECTLY Responds To Trump’s Insults Toward Women,fake
" New Poll: Clinton Picks Up Unprecedented, Historical Support Among Young Voters",fake
 Democrats Raise Money To Rebuild Firebombed GOP Office While Selfish Trump Demonizes Them,fake
 Alec Baldwin Didn’t Even Wait For Trump To Whine About SNL Before Smacking Him Around (VIDEO),fake
 Trump Fans Are Asked About ‘P*ssy Grabbing’ Remarks And It Gets REALLY Bad (VIDEO),fake
 Absolutely DEPLORABLE Audio Shows Trump Jr. To Be Just As Disgusting Toward Women As His Dad,fake
 JUST IN: Donald Trump Seriously Thinks Deaf People Are ‘Retarded’,fake
 Pennsylvania Church Demonstrates How To Deal With A Child-Molesting Pastor,fake
 SICKENING: Donald Trump Actually Hit On A 10-Year-Old Girl (VIDEO),fake
 WATCH: Obama PERFECTLY Mocks Trump’s Insane Followers That Think He’s A Literal Demon,fake
" Eric Trump: ‘Alpha Personalities’ Brag About Sexual Assault, It’s Just What They Do",fake
 WATCH: Pat Robertson Gets INCREDIBLY Offensive In Full-Throated Defense Of Trump,fake
" Mike Pence Cancels ANOTHER Trump Event, Campaign Imploding (IMAGE)",fake
" CNN Host John King: Trump Should Be Jail, Not Running For President (VIDEO)",fake
 Utah’s Oldest Paper DEMANDS Trump Drop Out Of Race In Scathing Must-Read Editorial,fake
" WATCH: Trump Issues Bizarre Response To Leak Of Groping Audio, And It’s A Total DISASTER (VIDEO)",fake
 David Letterman Calls For ‘Damaged’ Donald Trump To Get A Psychological Exam,fake
 Trump To The Terminally Ill: ‘I Don’t Care How Sick You Are’ (VIDEO),fake
" Atlantic’s Endorsement SLAMS Trump, Indicts Him As One Of The Most Dangerous Candidates Ever",fake
 WATCH: How Mike Pence Totally Threw Trump Under The Bus At VP Debate (VIDEO),fake
 Republican Kelly Ayotte Gets BRUTALLY Trolled For Calling Trump A Role Model For Kids,fake
 Watch John Oliver BRUTALLY Shame Trump Over His Pathetic Pretend Online Poll ‘Wins’ (VIDEO),fake
 Trump-Supporting Alaska GOP Candidate Apparently Has No F*cking Clue Tweets Are Public (SCREENSHOTS),fake
 Bette Midler Just Ruined Trump’s Day With A Brutal Twitter Smackdown (TWEETS),fake
 Virginia School Has Black Kid Arrested For Drinking Milk,fake
" USA Today BREAKS Neutrality, Begs Readers Not To Vote For Trump",fake
" REVEALED: Trump Illegally Violated Embargo Against Cuba, Putting Money In ‘Killer’ Fidel Castro’s Hands",fake
" Michelle Obama Reacts To Trump Still Being A Birther, And It’s All You Hoped For (VIDEO)",fake
 FRAUD: Architect Who Was Scammed For $100k Exposes The Real Trump (VIDEO),fake
 Here You Go: Every Bat Sh*t Crazy Thing That Came Out Of Trump’s Mouth In The First Debate,fake
" Jewish Elders Warn Their Grandchildren: Vote For Hillary, ‘We’ve Seen This Before’ (VIDEO)",fake
 Brilliant Facebook Post Puts Idiocy And Hypocrisy Of ‘All Lives Matter’ Into Razor-Sharp Focus,fake
 Clinton Ad SLAMS Trump For His Disgusting Insults Towards Women And Their Bodies,fake
 Republicans Push Bill To Legalize Voter Intimidation To Help Trump In Pennsylvania,fake
 CNN Commentator DEVASTATES Trump Supporter Who Thinks Using The N-Word Is Great (VIDEO),fake
 U2’s Bono Has BRUTAL Words For Donald Trump (VIDEO),fake
 Trump Gets ANNIHILATED On Twitter After He Pretends He Didn’t Just Trash Police Officers (TWEETS),fake
" A Dallas Cop Just Filed Suit Against Obama, Hillary, Black Lives Matter For Really Bizarre Conspiracy",fake
 Former Secretary Of Defense Has Some SCATHING Words For “Unqualified And Unfit” Trump (TWEET),fake
 Jane Goodall Says Donald Trump Reminds Her Of How Chimpanzees Act To Get Attention,fake
 New Trump Advisor Wants Women To Have Rapist’s Baby – Even If It Kills Her (AUDIO),fake
" Harry Reid UNLEASHES Anti-Trump Rant On Senate Floor, Calls Him A ‘Human Leech’ (VIDEO)",fake
" Surprise, Surprise: Trump Lied About What Happened When He Visited A Black Church In Flint",fake
 UNC Campus Police LAUGH In Rape Victim’s Face . . . Because Football,fake
 Trump’s ‘Taco Truck’ Guy Spoke Again – Guarantees No Latino Will Ever Vote For Trump (VIDEO),fake
 Editors For Two Major Outlets Would Risk Jail If It Meant Getting Trump’s Taxes Out To The Public,fake
 Here’s The REAL Reason Hillary Clinton Left That 9/11 Memorial Early Sunday,fake
 Trump Just Took To Twitter To Proudly Defend Open Bigotry (TWEET),fake
 Obama Has A Powerful Message About 9/11 You Have To See (VIDEO),fake
" This Bank Ripped Us Off In a HUGE Way, Now Obama Is Making Them Pay Millions For It",fake
" Fox News Steals Greta Van Susteren’s Personal Website, So She Punks Them Hard For It",fake
 Watch Trump Campaign Try To Spin Their Way Out Of ‘I Love War’ Comment (VIDEO),fake
 New Poll Leaves Trump Camp Terrified As Even TEXAS Leans Hillary,fake
 Trump-Supporting Republican Candidate Wishes Rape Upon Female Reporter,fake
" WATCH: Trump Surrogate Tries To Spin Taco Truck Fiasco, Gets Laughed At (VIDEO)",fake
 Detroit Reverend BLASTS Trump’s ‘Scam’ He Just Tried To Pull On Voters (VIDEO),fake
 Arizona Democratic Party PERFECTLY Trolls Trump And His Surrogate Over ‘Tacos On Every Corner’,fake
 Colin Kaepernick Is Not Alone Anymore – Fellow Athletes Join His Protest (IMAGES),fake
 Trump’s Latino Adviser Severs Ties With The Campaign After Embarrassing Mexico Trip,fake
" WATCH: Trump’s Infantile Reference To His D*ck Size REALLY Shows Great Strength, Says Fox News",fake
 Trumpkins Seriously Think Their Hero Will Return From Mexico With A Check For His Wall (TWEETS),fake
 Trump Is LITERALLY Polling At 0% With Black People (IMAGE/VIDEO),fake
 Trump Spokeswoman Too Stupid To Understand Sarcasm – Retweets Insults About Herself (TWEETS),fake
 WATCH: Colbert Tears Mylan CEO Apart With This Brilliant Comparison,fake
 WV Republican AG Spokeswoman BUSTED Appearing In Racist KKK Propaganda (VIDEO),fake
 Elizabeth Warren Announces That A Major For Profit School Is Banned From Accepting Students,fake
 Christian Fundie Has ASININE Idea For Making Bank Off Trying To Scare LGBT Community,fake
 Hillary Plans To Destroy Trump In Upcoming Speech Tying Him To ‘Disturbing’ Alt-Right,fake
 Newest WikiLeaks Data Dump Could Literally Be A Death Sentence For Some,fake
 JUST IN: Trump Wants To Bring Reality Television To The White House (AUDIO),fake
 WATCH: Louisiana Governor Slams Giuliani For Criticizing His Response To Trump Visit,fake
 Report: Hillary Clinton To Raise $1 Billion To Unseat GOP Reps. And Senators,fake
 Democrats Are Pushing A Bill On Tax Returns That Has Donald Trump Scared Sh*tless,fake
 WATCH: Trump’s Desperate Spokeswoman Pushes Hillary Brain Disease Conspiracy,fake
 WHOOPS: Right-Wing Spy Caught By Democratic Senate Campaign,fake
 Ballet Dancing Great Who Defected From Soviet Union Says Trump’s America Would Be Like Russia,fake
 OOPS: Trump Supporter Argues Hillary Could Rig Election Because Republicans Do It All The Time,fake
 BUSTED: Uncovered Video Shows Trump Supporting Hillary In 2008 (VIDEO),fake
 Donald Trump Loses His Sh*t In Massive Hissy Fit About The Media Doing Their Job (TWEETS),fake
 Nancy Pelosi Advises Changing Numbers After Dems Are Doxxed In DNC Hack,fake
 WATCH: Trump Supporter Claims Confederate Flag Is Not Racist And Civil War Wasn’t About Slavery,fake
 WATCH: Trump Displays Wide Smirk As Heckler Calls Him ‘Putin’s B*tch’ During Rally,fake
 RNC Is Preparing To Dump Trump Unless He Cleans Up His Act,fake
WATCH: Gun Nut Believes Trump’s ‘Second Amendment’ Threat Is A Call To Arms,fake
 WATCH: Fox Women SHRED Male Colleague For Calling Trump The ‘Ultimate Feminist’,fake
 BREAKING: Melania Trump May Have Lied That She’s Never Been Married,fake
 WATCH: Four Trump Supporters DESPERATELY Try To Explain Trump’s Polling Numbers,fake
" Veteran Trolls Trump, Launches Fundraiser To Send Him To Combat Zone",fake
 Sean Hannity Throws Hissy Fit After Real Reporter Calls Him ‘Dumbest Anchor’ On Fox News,fake
" Even Colbert’s ‘Trump Bully’ Is Jumping Off The Trump Train, And It’s Hilarious (VIDEO)",fake
" Trump’s Biggest, Most Pansy-A** Apologist Now Says He Is ‘Unacceptable’",fake
" Tea Party Candidate Wants To Be Elected So Bad, He’ll Betray His Own Party Horrifically To Do It",fake
 Four-Year-Old Bursts Into Tears When She Learns Obama Is Leaving Office (VIDEO),fake
 Ken Burns Destroys Trump For Lying ‘200 Or 300 Times A Day’ (VIDEO),fake
 Harry Reid Slams GOP Brass: They’re ‘Spineless’ For Continued Trump Support,fake
 Fox News Correspondent Arrested For Rape And Forcible Sodomy (VIDEO),fake
 ‘Family Values’ Republican Busted For Having A Sex Video Of Himself On Government Computer,fake
 Conservative Questions Loyalty Of Muslim Father AND His Slain American Soldier Son (AUDIO),fake
 Trump Admits Democrats Are Hurting His Feelings With DNC Criticisms,fake
 Ann Coulter Makes SICK Comparison Between Hillary And Hitler In Asking Where Bernie’s Fans Went,fake
" Loser Donald Trump Ordered To Pay $300,000 By Judge In Florida Lawsuit",fake
 WATCH: Utah Republican Leaves GOP After Disappointing GOP Convention Nominates Trump,fake
" Fmr. NYC Mayor Michael Bloomberg Is Troubled By Trump, Plans To Endorse Clinton At DNC",fake
 WATCH: Van Jones Puts Racist Trump Supporters In Their Place During Street Confrontation,fake
 Trump’s White Supremacist Fans Say ‘Rational’ Approach Will Help Achieve Ethnic Cleansing Of U.S.,fake
" Hillary Delayed Telling Staff Her VP Pick, Instead Left Roses For Orlando Victims (IMAGES)",fake
 WATCH: Cop Caught On Video Saying Blacks Have ‘Violent Tendencies’,fake
 The Trump Family’s Expressions During Ted Cruz’s RNC Speech Are Priceless,fake
 GOP Official Was Just ‘Emotional’ When He Said Clinton ‘Should Be Hanging From A Tree’,fake
" The RNC’s First Night Proves Republicans Are Dividing America, Not President Obama",fake
 Trump Supporters Force RNC To Close Convention’s Online Chat Over Jew-Bashing Comments (SCREENSHOTS),fake
 Cleveland Police Union Leader: There’s Blood On Obama’s Hands For Police Shootings (VIDEO),fake
 There’s A New Majority Religious Voting Bloc In The U.S. And Conservative Christians Won’t Like It,fake
" REPORT: If Trump Builds A Border Wall, We’ll Actually Be Paying MEXICO For The Materials",fake
 WATCH: Fox News Host Vies For Dumbest On Network While Talking About Racism And Obama,fake
 Log Cabin Republicans Hilariously Beg For Money To Make GOP Stop Hating Them,fake
 Trump U. EXPLICITLY Taught Students To Exploit Our Most Vulnerable People In Worst Way Imaginable,fake
 Dallas Police Chief Just Completely DESECRATED The ‘Good Guy With A Gun’ Myth (VIDEO),fake
" #PresidentObamaNotBarry Protests Blatant Racism Against Obama, Righties Still Make It About Them",fake
 New Video Shows Off-Duty NY Cop Shot Unarmed Black Man In One Second (VIDEO),fake
 With One Tweet Elizabeth Warren Lays Down The Solid Truth About This Week’s Killings,fake
 WATCH: Governor Admits Cops Shot Philando Castile Dead Because He Was Black,fake
" WATCH: Black Police Officer Lays Waste To Racist, Murdering Cops In Emotional Video",fake
 McConnell Just ADMITTED The NRA Must Approve Next Supreme Court Justice (VIDEO),fake
 Sarah Palin Loses Her Sh*t And Rage Whines After Hillary Is Not Charged By The FBI,fake
 Paul Ryan Forced To Speak On Trump’s Anti-Semitic Tweeting: ‘No Place In A Presidential Campaign’,fake
" Racist, Islamophobic Hotel Clerk Has Unarmed Man Brutally Arrested For Speaking Arabic (VIDEO)",fake
 Donald Trump Throws Temper Tantrum After FBI Doesn’t Charge Hillary Clinton (TWEETS),fake
 Marvel Just Turned Donald Trump Into A Villain And It Is PERFECT (IMAGES/VIDEO),fake
 WATCH: New Clinton Ad Brilliantly Goes After Trump’s Products That Are NOT ‘Made In The USA’,fake
 NBA Politely Tells North Carolina To F*ck Right Off Over The ‘Fix’ For Their Bathroom Law,fake
 White Mom FURIOUS That ‘Black Women’ Called Cops After She Left Her Kid In A Hot Car (SCREENSHOTS),fake
" More Trump Victims Surface As Condo Scam Is Revealed, Millions Lost As He Profited (VIDEO)",fake
 Fox News Attacks LGBT Community With Disgusting Story Saying They’re After Young Children,fake
" White Men Threw Eggs, Shouted Racial Slurs At Black Woman Waiting For Bus",fake
 MSNBC Pundit: Trump Pushes ‘White Racist Supremacist Nationalism’ (VIDEO),fake
